Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Charles Barkley*,PF,31,PHO,68,66,2382,8.4,17.2,.486,1.1,3.3,.338,7.3,13.9,.521,5.7,7.7,.748,3.1,8.4,11.4,4.2,1.7,0.7,2.3,3.0,23.6
Dana Barros,PG,27,PHI,82,82,3318,6.2,12.6,.490,2.1,4.6,.464,4.1,8.0,.505,3.8,4.2,.899,0.3,2.7,3.0,6.7,1.6,0.0,2.6,1.7,18.3
Jon Barry,SG,25,MIL,52,0,602,3.4,8.0,.425,1.0,2.9,.333,2.5,5.1,.477,3.6,4.8,.763,0.9,2.0,2.9,5.1,1.8,0.2,2.5,3.2,11.4
John Battle,SG,32,CLE,28,0,280,5.5,14.7,.377,1.4,4.0,.355,4.1,10.7,.386,2.4,3.3,.731,0.4,1.0,1.4,4.8,1.0,0.1,2.2,3.6,14.9
Sergei Bazarevich,PG,29,ATL,10,0,74,5.4,10.7,.500,0.5,2.9,.167,4.9,7.8,.625,3.4,4.4,.778,0.5,2.9,3.4,6.8,0.5,0.5,3.4,4.9,14.6
Benoit Benjamin,C,30,NJN,61,57,1598,6.1,12.0,.510,0.0,0.0, ,6.1,12.0,.510,3.0,3.9,.760,2.1,7.8,9.9,0.9,0.5,1.4,2.8,3.4,15.2
Elmer Bennett,PG,24,CLE,4,0,18,12.0,22.0,.545,0.0,4.0,.000,12.0,18.0,.667,6.0,8.0,.750,0.0,2.0,2.0,6.0,8.0,0.0,6.0,6.0,30.0
Tony Bennett,PG,25,CHH,3,0,46,4.7,10.2,.462,1.6,7.0,.222,3.1,3.1,1.000,0.0,0.0, ,0.0,1.6,1.6,3.1,0.0,0.0,2.3,4.7,11.0
David Benoit,SF,26,UTA,71,67,1841,5.6,11.5,.486,0.7,2.2,.330,4.8,9.2,.523,2.6,3.1,.841,1.9,5.3,7.2,1.1,0.9,0.9,1.5,3.6,14.5
James Blackwell,PG,26,TOT,13,0,80,3.6,5.9,.615,0.0,0.0, ,3.6,5.9,.615,0.9,1.4,.667,0.9,4.1,5.0,5.0,1.8,0.0,2.3,3.6,8.1
James Blackwell,PG,26,CHH,4,0,19,3.8,5.7,.667,0.0,0.0, ,3.8,5.7,.667,0.0,0.0, ,0.0,5.7,5.7,9.5,1.9,0.0,3.8,1.9,7.6
James Blackwell,PG,26,BOS,9,0,61,3.5,5.9,.600,0.0,0.0, ,3.5,5.9,.600,1.2,1.8,.667,1.2,3.5,4.7,3.5,1.8,0.0,1.8,4.1,8.3
Mookie Blaylock,PG,27,ATL,80,80,3069,6.0,14.1,.425,2.3,6.5,.359,3.6,7.5,.482,1.8,2.5,.729,1.4,3.2,4.6,7.2,2.3,0.3,2.8,1.9,16.1
Corie Blount,PF,26,CHI,68,9,889,4.0,8.5,.476,0.0,0.1,.000,4.0,8.4,.481,1.5,2.7,.567,4.3,5.4,9.7,2.4,1.1,1.3,2.4,5.9,9.6
Muggsy Bogues,PG,30,CHH,78,78,2629,4.8,10.0,.477,0.1,0.4,.200,4.7,9.6,.489,2.2,2.5,.889,0.7,2.8,3.5,9.2,1.4,0.0,1.8,2.1,11.8
Manute Bol,C,32,GSW,5,2,81,2.7,4.4,.600,1.3,2.2,.600,1.3,2.2,.600,0.0,0.0, ,0.4,4.9,5.3,0.0,0.0,4.0,0.4,4.4,6.7
Walter Bond,SG,25,TOT,23,0,290,4.8,10.4,.464,1.9,5.1,.366,3.0,5.3,.558,1.7,2.5,.700,1.0,3.0,4.0,3.0,0.7,0.5,2.1,5.8,13.3
Walter Bond,SG,25,DET,5,0,51,2.1,8.5,.250,0.7,2.8,.250,1.4,5.6,.250,2.1,2.8,.750,0.7,2.8,3.5,4.9,0.7,0.0,2.1,7.1,7.1
Walter Bond,SG,25,UTA,18,0,239,5.4,10.8,.500,2.1,5.6,.378,3.3,5.3,.629,1.7,2.4,.688,1.1,3.0,4.1,2.6,0.8,0.6,2.1,5.6,14.6
Anthony Bonner,PF,26,NYK,58,23,1126,2.8,6.2,.456,0.0,0.2,.200,2.8,6.0,.463,1.4,2.1,.657,3.6,4.8,8.4,2.6,1.5,0.7,2.5,5.1,7.1
Anthony Bowie,SG,31,ORL,77,4,1261,5.1,10.5,.480,0.3,1.1,.300,4.7,9.4,.502,1.7,2.1,.836,1.5,2.4,4.0,4.5,1.3,0.6,2.5,3.9,12.2
Sam Bowie,C,33,LAL,67,10,1225,3.5,7.8,.442,0.1,0.3,.182,3.4,7.5,.453,2.0,2.6,.764,2.1,6.3,8.5,3.5,0.6,2.4,2.7,5.3,9.0
Shawn Bradley,C,22,PHI,82,59,2365,4.8,10.5,.455,0.0,0.0,.000,4.8,10.5,.457,2.3,3.5,.638,3.7,6.3,10.0,0.8,0.8,4.2,2.2,5.1,11.8
Terrell Brandon,PG,24,CLE,67,41,1961,6.3,14.0,.448,0.9,2.2,.397,5.4,11.8,.457,2.9,3.4,.855,0.6,2.8,3.4,6.7,2.0,0.3,2.6,2.2,16.3
Tim Breaux,SF,24,HOU,42,2,340,4.8,12.8,.372,0.6,2.6,.240,4.1,10.2,.406,3.4,5.2,.653,1.7,1.9,3.6,1.6,1.2,0.4,1.7,2.6,13.6
Scott Brooks,PG,29,TOT,59,0,808,5.6,12.3,.458,1.1,3.1,.362,4.5,9.2,.490,2.9,3.5,.810,0.6,2.3,2.9,5.2,1.5,0.2,2.1,2.5,15.2
Scott Brooks,PG,29,HOU,28,0,186,6.8,12.6,.538,1.5,3.3,.471,5.2,9.3,.563,3.5,4.1,.857,0.2,2.3,2.5,4.3,1.5,0.2,2.7,2.7,18.6
Scott Brooks,PG,29,DAL,31,0,622,5.3,12.2,.433,1.0,3.0,.327,4.3,9.1,.468,2.7,3.4,.793,0.8,2.3,3.1,5.4,1.5,0.2,1.9,2.4,14.2
Chucky Brown,SF,26,HOU,41,14,814,4.6,7.7,.603,0.0,0.1,.333,4.6,7.6,.608,1.7,2.7,.613,2.8,5.5,8.4,1.3,0.5,0.6,1.3,4.6,11.0
Dee Brown,SG,26,BOS,79,69,2792,5.6,12.6,.447,1.6,4.2,.385,4.0,8.4,.478,3.0,3.6,.852,0.8,2.4,3.2,3.9,1.4,0.6,1.9,2.3,15.9
Mike Brown,C,31,MIN,27,0,213,1.7,6.8,.250,0.0,0.2,.000,1.7,6.6,.256,2.5,4.6,.556,1.5,6.1,7.6,1.7,1.2,0.0,2.7,5.9,5.9
P.J. Brown,C,25,NJN,80,63,2466,3.7,8.3,.446,0.1,0.4,.167,3.6,8.0,.458,2.0,3.0,.671,2.6,4.5,7.1,2.0,1.0,2.0,1.2,3.8,9.5
Randy Brown,PG,26,SAC,67,2,1086,4.1,9.5,.432,0.5,1.6,.298,3.6,8.0,.458,1.8,2.7,.671,0.8,2.8,3.6,4.4,3.3,0.6,2.6,5.1,10.5
Mark Bryant,PF,29,POR,49,0,658,5.5,10.5,.526,0.1,0.1,.500,5.5,10.4,.526,2.2,3.4,.651,3.0,5.8,8.8,1.5,1.0,0.9,2.1,6.0,13.3
Jud Buechler,SF,26,CHI,57,0,605,5.4,10.9,.492,0.9,2.9,.313,4.5,8.0,.556,1.3,2.3,.564,2.1,3.7,5.8,3.0,1.4,0.7,1.8,3.8,12.9
Scott Burrell,SF,24,CHH,65,62,2014,5.0,10.6,.467,1.7,4.2,.409,3.2,6.4,.506,1.8,2.6,.694,1.7,4.9,6.6,2.9,1.3,0.7,1.5,3.3,13.4
Willie Burton,SF,26,PHI,53,31,1564,5.6,13.9,.401,2.4,6.3,.385,3.2,7.6,.414,5.1,6.1,.824,1.1,2.6,3.8,2.2,0.7,0.4,2.8,3.8,18.7
Mitchell Butler,SG,24,WSB,76,5,1554,5.0,11.8,.421,1.1,3.3,.326,3.9,8.5,.458,2.8,4.3,.665,1.0,2.9,3.9,2.1,1.4,0.2,2.5,3.6,13.8
Michael Cage,C,33,CLE,82,21,2040,3.1,6.0,.521,0.0,0.0,.000,3.1,6.0,.524,0.9,1.6,.602,3.6,6.4,10.0,1.0,1.1,1.2,1.0,2.6,7.2
Adrian Caldwell,PF,28,HOU,7,0,30,1.2,4.8,.250,0.0,0.0, ,1.2,4.8,.250,3.6,7.2,.500,1.2,10.8,12.0,0.0,1.2,0.0,1.2,7.2,6.0
Elden Campbell,PF,26,LAL,73,59,2076,6.2,13.6,.459,0.0,0.0,.000,6.2,13.6,.459,3.3,5.0,.666,2.9,4.8,7.7,1.6,1.2,2.3,1.7,4.3,15.8
Tony Campbell,SF,32,CLE,78,0,1128,5.1,12.5,.411,0.5,1.3,.357,4.7,11.2,.417,4.2,5.1,.830,1.9,3.0,4.9,2.2,1.0,0.3,2.1,3.9,15.0
Antoine Carr,C,33,UTA,78,4,1677,6.2,11.7,.531,0.0,0.1,.250,6.2,11.6,.533,3.5,4.3,.821,1.7,3.9,5.7,1.4,0.5,1.5,1.9,5.4,16.0
Bill Cartwright,C,37,SEA,29,19,430,2.3,5.8,.391,0.0,0.0, ,2.3,5.8,.391,1.3,2.0,.625,2.1,5.2,7.3,0.8,0.5,0.3,1.5,5.9,5.8
Sam Cassell,PG,25,HOU,82,1,1882,4.8,11.3,.427,1.2,3.7,.330,3.6,7.7,.473,4.1,4.9,.843,0.7,3.3,4.0,7.7,1.8,0.3,3.2,4.0,15.0
Duane Causwell,C,26,SAC,58,24,820,3.3,6.5,.517,0.0,0.0,.000,3.3,6.4,.521,2.5,4.3,.582,2.5,5.1,7.6,0.7,0.6,3.5,1.4,6.4,9.2
Cedric Ceballos,SF,25,LAL,58,54,2029,8.8,17.3,.509,1.0,2.6,.397,7.8,14.7,.528,3.7,5.2,.716,3.0,5.2,8.2,1.9,1.1,0.3,2.5,2.3,22.4
Tom Chambers,PF,35,UTA,81,4,1240,5.7,12.4,.457,0.1,0.7,.167,5.5,11.7,.474,3.2,3.9,.807,1.9,4.3,6.2,2.1,0.7,0.9,1.5,5.0,14.6
Rex Chapman,SG,27,WSB,45,29,1468,6.2,15.7,.397,2.1,6.7,.314,4.1,9.0,.460,3.4,3.9,.862,0.6,2.2,2.8,3.1,1.6,0.4,1.5,2.1,17.9
Calbert Cheaney,SG,23,WSB,78,71,2651,7.0,15.3,.453,1.3,3.8,.339,5.6,11.5,.492,2.3,2.9,.812,1.4,2.9,4.4,2.4,1.1,0.3,2.1,2.9,17.6
Pete Chilcutt,PF,26,HOU,68,17,1347,3.9,8.8,.445,0.9,2.3,.407,3.0,6.5,.459,0.8,1.1,.738,2.8,5.6,8.5,1.8,0.7,1.1,1.6,3.1,9.6
Chris Childs,PG,27,NJN,53,11,1021,3.7,9.8,.380,1.4,4.4,.328,2.3,5.4,.422,1.9,2.6,.753,0.5,1.9,2.4,7.7,1.5,0.1,2.7,4.1,10.9
Doug Christie,SG,24,NYK,12,0,79,2.3,10.0,.227,0.5,3.2,.143,1.8,6.8,.267,1.8,2.3,.800,1.4,4.6,5.9,3.6,0.9,0.5,5.9,8.2,6.8
Derrick Coleman,PF,27,NJN,56,54,2103,6.4,15.0,.424,0.5,2.1,.233,5.9,12.9,.454,6.4,8.4,.767,2.9,7.3,10.1,3.2,0.6,1.6,2.9,2.8,19.6
Bimbo Coles,PG,26,MIA,68,65,2207,4.3,9.9,.430,0.3,1.2,.211,4.0,8.7,.461,2.3,2.8,.810,0.8,2.4,3.1,6.8,1.6,0.2,2.5,3.0,11.1
Steve Colter,PG,32,CLE,57,7,752,3.2,8.1,.396,0.4,1.7,.229,2.8,6.4,.440,2.6,3.4,.761,0.6,2.2,2.8,4.8,1.4,0.3,1.7,2.5,9.4
Marty Conlon,C,27,MIL,82,3,2064,6.0,11.3,.532,0.1,0.5,.276,5.9,10.8,.544,2.1,3.4,.613,2.8,4.6,7.4,1.9,0.7,0.3,2.1,3.8,14.2
Lester Conner,SG,35,LAL,2,0,5,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,14.4,14.4,1.000,0.0,0.0,0.0,0.0,7.2,0.0,0.0,21.6,14.4
Tyrone Corbin,SF,32,ATL,81,4,1389,5.3,12.0,.442,0.4,1.5,.250,5.0,10.6,.468,2.0,3.0,.684,2.5,4.3,6.8,1.7,1.4,0.4,1.9,4.2,13.0
John Crotty,PG,25,UTA,80,0,1019,3.3,8.2,.403,0.4,1.3,.306,2.9,6.9,.421,3.5,4.3,.810,1.0,2.5,3.4,7.2,1.4,0.2,2.5,3.7,10.4
Corey Crowder,SF,25,SAS,7,0,29,2.5,12.4,.200,0.0,5.0,.000,2.5,7.4,.333,2.5,7.4,.333,1.2,2.5,3.7,1.2,1.2,0.0,2.5,1.2,7.4
Terry Cummings,PF,33,SAS,76,20,1273,6.3,13.1,.483,0.0,0.0, ,6.3,13.1,.483,2.0,3.5,.585,3.9,6.8,10.7,1.7,1.0,0.5,2.7,5.3,14.7
Bill Curley,PF,22,DET,53,1,595,3.5,8.1,.433,0.0,0.0, ,3.5,8.1,.433,1.6,2.2,.750,3.3,4.2,7.5,1.5,1.3,1.3,1.5,7.7,8.7
Dell Curry,SG,30,CHH,69,0,1718,7.2,16.3,.441,3.2,7.6,.427,4.0,8.7,.453,2.0,2.3,.856,0.9,2.7,3.5,2.4,1.2,0.4,2.1,3.0,19.6
Lloyd Daniels,SG,27,TOT,30,14,604,4.8,12.5,.383,1.5,6.0,.260,3.2,6.5,.495,1.3,1.6,.815,1.7,2.0,3.8,2.4,1.3,0.6,1.8,2.9,12.4
Lloyd Daniels,SG,27,PHI,5,0,63,5.1,15.4,.333,1.7,8.0,.214,3.4,7.4,.462,1.1,1.1,1.000,1.1,2.9,4.0,2.3,1.1,0.0,4.6,4.6,13.1
Lloyd Daniels,SG,27,LAL,25,14,541,4.7,12.1,.390,1.5,5.7,.267,3.2,6.4,.500,1.3,1.7,.800,1.8,1.9,3.7,2.4,1.3,0.7,1.5,2.7,12.3
Yinka Dare,C,22,NJN,1,0,3,0.0,12.0,.000,0.0,0.0, ,0.0,12.0,.000,0.0,0.0, ,0.0,12.0,12.0,0.0,0.0,0.0,12.0,24.0,0.0
Antonio Davis,PF,26,IND,44,1,1030,3.8,8.6,.445,0.0,0.0, ,3.8,8.6,.445,4.1,6.1,.672,3.7,6.1,9.8,0.9,0.7,1.0,2.2,4.7,11.7
Dale Davis,PF,25,IND,74,70,2346,5.0,8.8,.563,0.0,0.0,.000,5.0,8.8,.563,2.1,4.0,.533,4.0,6.7,10.7,0.9,1.1,1.8,1.9,3.4,12.1
Hubert Davis,SG,24,NYK,82,4,1697,6.3,13.1,.480,2.8,6.1,.455,3.5,7.0,.502,2.1,2.5,.808,0.6,1.7,2.3,3.2,0.7,0.2,1.8,3.1,17.4
Terry Davis,PF,27,DAL,46,2,580,3.0,7.0,.434,0.0,0.1,.000,3.0,6.9,.441,2.6,4.1,.636,3.9,5.8,9.7,0.6,0.4,0.2,1.9,4.7,8.7
Johnny Dawkins,PG,31,DET,50,9,1170,3.8,8.3,.463,0.8,2.2,.342,3.1,6.1,.508,1.5,1.7,.909,0.9,2.6,3.5,6.3,1.6,0.0,2.6,2.3,10.0
Tony Dawson,SF,27,BOS,2,0,13,8.3,22.2,.375,2.8,8.3,.333,5.5,13.8,.400,2.8,2.8,1.000,0.0,8.3,8.3,2.8,0.0,0.0,5.5,11.1,22.2
Todd Day,SG,25,MIL,82,81,2717,5.9,13.9,.424,2.2,5.5,.390,3.7,8.4,.447,3.4,4.5,.754,1.3,3.0,4.3,1.8,1.4,0.8,2.1,3.7,17.4
Terry Dehere,PG,23,LAC,80,28,1774,5.7,13.9,.407,1.0,3.3,.294,4.7,10.6,.443,4.6,5.9,.784,0.7,2.4,3.1,4.6,0.9,0.1,3.2,4.1,16.9
Vinny Del Negro,SG,28,SAS,75,71,2360,5.7,11.7,.486,1.0,2.5,.407,4.7,9.2,.507,2.0,2.5,.790,0.4,2.5,2.9,3.4,0.9,0.2,0.9,2.7,14.3
Bison Dele,C,25,DEN,63,10,1261,5.6,9.5,.589,0.0,0.0, ,5.6,9.5,.589,3.0,4.6,.654,2.8,5.7,8.5,1.5,1.1,1.2,3.3,6.0,14.2
Vlade Divac,C,26,LAL,80,80,2807,6.2,12.3,.507,0.1,0.7,.189,6.1,11.6,.525,3.8,4.9,.777,3.3,7.3,10.6,4.2,1.4,2.2,2.6,3.9,16.4
James Donaldson,C,37,UTA,43,40,613,2.6,4.3,.595,0.0,0.0, ,2.6,4.3,.595,1.3,1.8,.710,1.1,5.2,6.3,0.8,0.4,1.6,1.3,3.9,6.5
Sherman Douglas,PG,28,BOS,65,43,2048,6.4,13.5,.475,0.4,1.4,.244,6.1,12.1,.502,3.6,5.2,.689,0.8,2.1,3.0,7.8,1.4,0.0,2.8,2.7,16.8
Greg Dreiling,C,32,CLE,58,3,483,3.1,7.6,.412,0.0,0.0, ,3.1,7.6,.412,1.9,3.1,.634,2.4,6.3,8.6,1.6,0.4,1.6,1.9,8.0,8.2
Clyde Drexler*,SG,32,TOT,76,75,2728,7.5,16.3,.461,1.9,5.4,.360,5.6,11.0,.511,4.8,5.8,.824,2.0,4.3,6.3,4.8,1.8,0.6,2.5,2.7,21.8
Clyde Drexler*,SG,32,POR,41,41,1428,7.7,17.9,.428,2.2,6.1,.363,5.5,11.9,.462,5.2,6.3,.835,2.1,3.8,5.9,5.2,1.9,0.6,2.4,2.9,22.8
Clyde Drexler*,SG,32,HOU,35,34,1300,7.4,14.6,.506,1.7,4.7,.357,5.7,9.9,.575,4.3,5.4,.809,1.9,4.9,6.8,4.3,1.7,0.6,2.5,2.5,20.7
Kevin Duckworth,C,30,WSB,40,22,818,5.2,11.8,.442,0.1,0.4,.200,5.1,11.3,.451,2.0,3.1,.643,2.9,5.7,8.6,0.9,0.9,1.1,2.6,4.8,12.5
Chris Dudley,C,29,POR,82,82,2245,2.9,7.2,.406,0.0,0.0,.000,2.9,7.1,.407,1.4,2.9,.464,5.2,7.0,12.3,0.5,0.7,2.0,1.3,4.6,7.2
Joe Dumars*,SG,31,DET,67,67,2544,5.9,13.7,.430,1.5,4.8,.305,4.4,8.9,.497,3.9,4.9,.805,0.7,1.6,2.2,5.2,1.0,0.1,3.1,2.2,17.2
Richard Dumas,SF,25,PHO,15,1,167,8.0,15.7,.507,0.0,0.2,.000,8.0,15.5,.514,1.7,3.4,.500,3.9,2.4,6.3,1.5,2.2,0.4,1.9,4.7,17.7
Tony Dumas,SG,22,DAL,58,0,613,5.6,14.7,.384,1.3,4.3,.301,4.3,10.4,.418,2.9,4.5,.649,1.9,1.8,3.6,3.3,0.8,0.2,2.9,4.6,15.5
Pat Durham,SF,27,MIN,59,2,852,4.9,10.0,.494,0.2,1.1,.192,4.7,8.9,.531,2.7,4.1,.656,1.6,2.4,4.0,2.2,1.5,1.4,1.9,4.8,12.8
Ledell Eackles,SG,28,MIA,54,6,898,5.7,13.1,.439,0.7,1.6,.439,5.0,11.4,.439,3.6,5.1,.722,1.3,2.5,3.8,2.9,0.8,0.1,2.1,3.5,15.8
Acie Earl,C,24,BOS,30,3,208,4.5,11.8,.382,0.0,0.0, ,4.5,11.8,.382,2.4,5.0,.483,3.3,4.5,7.8,0.3,1.0,1.4,2.4,6.8,11.4
Blue Edwards,SF,29,TOT,67,7,1112,5.9,12.7,.461,0.7,2.4,.293,5.1,10.3,.500,2.4,2.9,.833,1.6,2.6,4.2,2.5,1.4,0.5,2.6,4.6,14.9
Blue Edwards,SF,29,BOS,31,7,507,5.9,13.8,.426,0.8,3.1,.256,5.1,10.8,.474,3.1,3.4,.896,1.8,2.8,4.6,3.3,1.3,0.7,2.8,4.5,15.6
Blue Edwards,SF,29,UTA,36,0,605,5.8,11.8,.495,0.7,1.9,.344,5.2,9.9,.524,1.9,2.5,.762,1.5,2.4,3.9,1.8,1.4,0.4,2.5,4.7,14.2
Doug Edwards,PF,24,ATL,38,0,212,3.7,8.2,.458,0.0,0.2,.000,3.7,8.0,.468,3.9,5.4,.719,3.2,4.9,8.2,2.2,0.8,0.7,3.7,5.1,11.4
James Edwards,C,39,POR,28,0,266,4.3,11.2,.386,0.0,0.0, ,4.3,11.2,.386,1.5,2.3,.647,1.4,4.5,5.8,1.1,0.7,1.1,1.9,6.0,10.2
Kevin Edwards,SG,29,NJN,14,14,466,5.3,11.9,.448,1.4,3.5,.400,3.9,8.4,.468,3.1,3.2,.952,0.8,2.1,2.9,2.1,1.5,0.4,2.7,3.2,15.1
Craig Ehlo,SG,33,ATL,49,0,1166,5.9,13.0,.453,1.6,4.1,.381,4.3,8.9,.486,1.4,2.2,.620,1.7,2.8,4.5,3.5,1.4,0.2,2.3,2.7,14.7
Howard Eisley,PG,22,TOT,49,4,552,2.6,8.0,.328,0.6,2.4,.243,2.0,5.5,.365,2.0,2.6,.775,0.8,2.3,3.1,6.2,1.2,0.4,3.3,5.3,7.8
Howard Eisley,PG,22,MIN,34,4,496,2.7,7.6,.352,0.6,2.3,.250,2.1,5.3,.397,2.3,2.9,.775,0.7,2.3,3.0,5.6,1.3,0.4,3.0,5.7,8.2
Howard Eisley,PG,22,SAS,15,0,56,1.9,10.9,.176,0.6,3.2,.200,1.3,7.7,.167,0.0,0.0, ,1.3,2.6,3.9,11.6,0.0,0.6,5.1,1.9,4.5
Mario Elie,SF,31,HOU,81,13,1896,4.6,9.2,.499,1.5,3.8,.398,3.1,5.4,.570,2.7,3.2,.842,0.9,2.8,3.7,3.6,1.2,0.2,2.0,3.0,13.5
Sean Elliott,SF,26,SAS,81,81,2858,6.3,13.5,.468,1.7,4.2,.408,4.6,9.3,.495,4.1,5.1,.807,0.8,2.8,3.6,2.6,1.0,0.5,1.9,2.7,18.5
Dale Ellis,SF,34,DEN,81,3,1996,6.3,14.0,.453,1.9,4.7,.403,4.4,9.2,.479,2.0,2.3,.866,1.0,3.0,4.0,1.0,0.7,0.2,1.5,2.6,16.6
Harold Ellis,SF,24,LAC,69,7,656,5.0,10.4,.481,0.1,0.7,.077,4.9,9.7,.511,3.8,6.4,.590,3.1,1.8,4.8,2.2,3.7,0.7,2.7,5.6,13.8
LaPhonso Ellis,PF,24,DEN,6,0,58,5.6,15.5,.360,0.0,0.0, ,5.6,15.5,.360,3.7,3.7,1.000,4.3,6.2,10.6,2.5,0.6,3.1,3.1,7.4,14.9
Pervis Ellison,C,27,BOS,55,11,1083,5.1,10.0,.507,0.0,0.1,.000,5.1,9.9,.510,2.4,3.3,.717,4.1,6.1,10.3,1.1,0.7,1.8,2.5,6.0,12.5
Jo Jo English,SG,24,CHI,8,0,127,4.3,11.1,.385,0.9,3.4,.250,3.4,7.7,.444,2.8,3.7,.769,0.3,0.6,0.9,2.0,2.0,0.3,1.7,5.4,12.2
Patrick Ewing*,C,32,NYK,79,79,2920,9.0,17.9,.503,0.1,0.3,.286,8.9,17.6,.506,5.2,6.9,.750,1.9,8.8,10.7,2.6,0.8,2.0,3.2,3.4,23.3
Duane Ferrell,SF,29,IND,56,1,607,4.9,10.3,.480,0.1,0.4,.167,4.9,9.9,.491,3.8,5.0,.753,3.0,2.3,5.2,1.8,1.5,0.4,2.6,4.7,13.7
