Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gary Neal,SG,29,TOT,52,3,1114,6.2,15.2,.410,2.2,5.8,.378,4.0,9.4,.430,3.0,3.4,.895,0.3,2.6,2.9,2.7,0.6,0.0,2.1,2.1,17.7
Gary Neal,SG,29,MIL,30,2,607,6.4,16.4,.390,2.4,6.6,.360,4.0,9.8,.410,2.7,3.2,.833,0.5,2.5,3.0,2.7,0.4,0.0,2.3,1.5,17.9
Gary Neal,SG,29,CHA,22,1,507,6.0,13.8,.438,2.0,4.9,.406,4.0,8.9,.456,3.5,3.6,.961,0.1,2.7,2.8,2.6,0.8,0.0,1.8,2.8,17.5
Jameer Nelson,PG,31,ORL,68,68,2179,4.9,12.3,.394,2.2,6.5,.348,2.6,5.9,.444,1.6,1.9,.857,0.5,3.3,3.8,7.9,0.9,0.1,2.7,2.4,13.5
Andrew Nicholson,PF,24,ORL,76,5,1174,5.5,12.9,.429,0.9,2.7,.315,4.7,10.1,.459,1.4,1.7,.825,1.6,6.2,7.8,0.8,0.6,0.7,1.6,4.6,13.3
Joakim Noah,C,28,CHI,80,80,2820,4.9,10.2,.475,0.0,0.0,.000,4.9,10.2,.476,3.2,4.3,.737,3.6,7.9,11.5,5.5,1.3,1.5,2.5,3.1,12.9
Steve Novak,PF,30,TOR,54,1,540,4.0,9.7,.411,3.5,8.1,.426,0.5,1.6,.333,0.4,0.4,1.000,0.5,3.3,3.9,0.9,0.8,0.3,0.3,2.9,11.9
Dirk Nowitzki,PF,35,DAL,80,80,2628,8.7,17.4,.497,1.8,4.5,.398,6.9,12.9,.532,4.6,5.2,.899,0.5,6.3,6.8,3.0,1.0,0.6,1.6,2.3,23.8
James Nunnally,SF,23,TOT,13,0,165,3.3,10.0,.326,1.7,5.5,.320,1.5,4.6,.333,1.3,2.0,.667,0.2,3.9,4.1,1.7,1.3,0.4,1.5,2.4,9.6
James Nunnally,SF,23,ATL,4,0,54,4.0,12.0,.333,2.0,6.7,.300,2.0,5.3,.375,2.0,2.7,.750,0.7,4.7,5.3,1.3,0.7,0.7,2.7,1.3,12.0
James Nunnally,SF,23,PHI,9,0,111,2.9,9.1,.321,1.6,4.9,.333,1.3,4.2,.308,1.0,1.6,.600,0.0,3.6,3.6,1.9,1.6,0.3,1.0,2.9,8.4
Jermaine O'Neal,PF,35,GSW,44,13,883,5.1,10.1,.504,0.0,0.0, ,5.1,10.1,.504,4.0,5.4,.750,3.5,6.4,9.9,1.0,0.6,1.6,2.1,4.2,14.2
Kyle O'Quinn,C,23,ORL,69,19,1188,5.6,11.2,.501,0.0,0.1,.000,5.6,11.2,.505,1.7,2.5,.687,3.0,8.0,11.0,2.4,1.2,2.7,2.4,5.0,13.0
Greg Oden,C,26,MIA,23,6,212,4.6,8.3,.551,0.0,0.0, ,4.6,8.3,.551,2.2,3.9,.565,3.9,5.3,9.2,0.2,1.2,2.2,2.0,8.8,11.4
Victor Oladipo,PG,21,ORL,80,44,2487,5.7,13.5,.419,1.1,3.3,.327,4.6,10.3,.448,3.6,4.6,.780,0.6,4.1,4.8,4.7,1.9,0.5,3.7,3.0,16.0
Kelly Olynyk,C,22,BOS,70,9,1400,6.0,12.9,.466,1.0,2.9,.351,5.0,10.0,.500,2.5,3.1,.811,3.6,5.8,9.4,2.8,0.9,0.7,2.7,5.8,15.6
Arinze Onuaku,PF,26,TOT,5,0,30,1.2,6.0,.200,0.0,0.0, ,1.2,6.0,.200,1.2,2.4,.500,2.4,7.2,9.6,3.6,0.0,0.0,1.2,3.6,3.6
Arinze Onuaku,PF,26,NOP,3,0,25,1.4,5.8,.250,0.0,0.0, ,1.4,5.8,.250,1.4,2.9,.500,2.9,7.2,10.1,4.3,0.0,0.0,1.4,4.3,4.3
Arinze Onuaku,PF,26,CLE,2,0,5,0.0,7.2,.000,0.0,0.0, ,0.0,7.2,.000,0.0,0.0, ,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Orton,C,23,PHI,22,4,251,3.0,6.7,.447,0.0,0.0, ,3.0,6.7,.447,3.3,4.3,.767,2.3,6.5,8.7,2.2,0.9,2.3,2.6,5.5,9.3
Travis Outlaw,SF,29,SAC,63,4,1065,4.4,11.0,.399,1.4,4.0,.350,3.0,7.1,.426,1.4,1.8,.808,1.2,4.5,5.7,1.6,0.7,0.6,0.9,3.2,11.6
Zaza Pachulia,C,29,MIL,53,43,1325,4.0,9.5,.427,0.0,0.0,.000,4.0,9.5,.428,3.0,3.5,.846,3.8,5.2,9.0,3.7,1.2,0.4,2.5,3.4,11.1
Jannero Pargo,PG,34,CHA,29,0,242,7.7,17.6,.441,3.6,8.9,.400,4.2,8.6,.483,1.2,1.6,.727,0.1,2.8,3.0,7.7,2.1,0.1,3.9,2.5,20.2
Tony Parker,PG,31,SAS,68,68,1997,8.2,16.5,.499,0.5,1.2,.373,7.8,15.3,.509,3.6,4.4,.811,0.3,2.5,2.8,7.0,0.6,0.2,2.7,1.6,20.4
Chandler Parsons,SF,25,HOU,74,74,2783,6.0,12.8,.472,1.7,4.5,.370,4.3,8.2,.528,2.1,2.9,.742,0.9,4.4,5.3,3.9,1.1,0.4,1.9,2.2,15.9
Patrick Patterson,PF,24,TOT,65,13,1533,5.3,11.5,.460,1.3,3.5,.364,4.0,7.9,.503,1.2,1.7,.704,2.7,5.3,8.0,1.8,1.3,0.9,1.5,3.7,13.0
Patrick Patterson,PF,24,SAC,17,6,415,4.3,10.6,.410,0.8,3.4,.231,3.6,7.2,.494,0.8,1.4,.563,2.9,5.6,8.6,1.3,1.1,0.3,1.4,3.4,10.2
Patrick Patterson,PF,24,TOR,48,7,1118,5.6,11.8,.477,1.5,3.6,.411,4.2,8.2,.506,1.3,1.8,.745,2.7,5.2,7.8,2.0,1.4,1.1,1.6,3.9,14.1
Chris Paul,PG,28,LAC,62,62,2171,6.7,14.4,.467,1.3,3.5,.368,5.4,10.9,.498,4.9,5.7,.855,0.6,3.8,4.4,11.0,2.6,0.1,2.4,2.6,19.6
Kendrick Perkins,C,29,OKC,62,62,1207,2.6,5.8,.451,0.0,0.0,.000,2.6,5.7,.453,1.1,2.0,.552,2.4,6.7,9.1,2.0,0.8,1.0,2.7,5.3,6.3
Paul Pierce,SF,36,BRK,75,68,2098,5.5,12.2,.451,1.9,5.1,.373,3.6,7.1,.507,4.4,5.3,.826,0.4,5.5,6.0,3.1,1.5,0.5,2.6,3.3,17.3
Dexter Pittman,C,25,ATL,2,0,3,0.0,12.0,.000,0.0,0.0, ,0.0,12.0,.000,0.0,24.0,.000,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Plumlee,C,23,BRK,70,22,1275,5.6,8.5,.659,0.0,0.1,.000,5.6,8.4,.666,3.4,5.5,.626,2.8,5.9,8.7,1.7,1.4,1.6,2.2,4.8,14.7
Miles Plumlee,C,25,PHO,80,79,1964,5.2,10.1,.517,0.0,0.0, ,5.2,10.1,.517,1.4,2.4,.561,3.6,7.8,11.5,0.8,0.9,1.6,2.0,3.4,11.8
Quincy Pondexter,SG,25,MEM,15,2,270,4.1,10.5,.392,1.5,4.5,.324,2.7,6.0,.444,2.8,3.5,.808,1.3,2.1,3.5,2.7,0.7,0.1,2.0,2.4,12.5
Otto Porter,SF,20,WAS,37,0,319,3.7,10.3,.363,0.5,2.4,.190,3.3,7.9,.414,0.9,1.4,.667,2.4,4.1,6.4,1.1,0.9,0.1,1.6,2.9,8.8
Josh Powell,PF,31,HOU,1,0,19,3.8,11.4,.333,0.0,0.0, ,3.8,11.4,.333,0.0,0.0, ,0.0,9.5,9.5,0.0,0.0,1.9,1.9,1.9,7.6
Phil Pressey,PG,22,BOS,75,11,1132,2.5,8.0,.308,0.9,3.4,.264,1.6,4.7,.340,0.9,1.4,.644,0.6,2.7,3.3,7.7,2.2,0.2,2.8,3.1,6.8
A.J. Price,SG,27,MIN,28,0,99,6.9,16.7,.413,2.2,8.0,.273,4.7,8.7,.542,0.0,0.7,.000,0.4,3.3,3.6,4.7,0.4,0.0,2.5,1.8,16.0
Ronnie Price,SG,30,ORL,31,2,377,2.7,8.8,.304,0.9,4.1,.209,1.8,4.7,.388,0.9,1.2,.692,0.8,3.3,4.1,6.3,2.4,0.2,2.5,4.8,7.1
Pablo Prigioni,PG,36,NYK,66,27,1283,2.5,5.4,.461,1.8,3.9,.464,0.6,1.4,.451,0.3,0.3,.917,1.0,2.6,3.6,6.4,1.9,0.1,1.7,3.7,7.1
Tayshaun Prince,SF,33,MEM,76,76,1948,3.7,9.1,.407,0.4,1.3,.290,3.3,7.8,.426,0.6,1.1,.567,0.6,3.7,4.3,2.2,0.7,0.4,0.8,1.2,8.4
Miroslav Raduljica,C,26,MIL,48,2,465,5.3,9.8,.540,0.0,0.0, ,5.3,9.8,.540,3.5,4.3,.818,4.2,4.2,8.4,1.8,0.5,1.0,2.2,6.5,14.0
Anthony Randolph,PF,24,DEN,43,5,527,4.6,12.0,.386,1.2,4.2,.295,3.4,7.9,.435,3.6,4.7,.754,1.4,7.0,8.3,2.2,1.8,1.3,2.7,4.4,14.1
Shavlik Randolph,PF,30,PHO,14,0,95,2.7,5.3,.500,0.0,0.0, ,2.7,5.3,.500,2.3,4.2,.545,2.7,6.8,9.5,0.4,1.1,0.4,1.9,5.7,7.6
Zach Randolph,PF,32,MEM,79,79,2705,7.5,15.9,.467,0.0,0.3,.100,7.4,15.7,.474,3.3,4.5,.742,3.5,7.1,10.6,2.7,0.7,0.3,2.4,2.8,18.3
J.J. Redick,SG,29,LAC,35,34,987,6.6,14.5,.455,2.7,6.7,.395,3.9,7.8,.507,3.5,3.9,.915,0.3,2.4,2.7,2.8,1.0,0.1,1.5,2.4,19.4
Glen Rice,SG,23,WAS,11,1,109,3.6,12.2,.297,1.7,5.6,.294,2.0,6.6,.300,1.7,2.3,.714,1.3,5.3,6.6,2.3,2.0,0.3,3.0,2.3,10.6
Luke Ridnour,PG,32,TOT,61,14,1141,4.0,10.3,.385,1.2,3.4,.343,2.8,6.9,.406,0.5,0.8,.654,0.7,2.3,3.1,5.6,1.0,0.3,2.1,2.9,9.7
Luke Ridnour,PG,32,MIL,36,12,763,4.0,10.3,.384,1.2,3.2,.368,2.8,7.1,.391,0.6,0.9,.684,0.7,2.2,2.9,5.8,1.1,0.1,2.2,2.6,9.7
Luke Ridnour,PG,32,CHA,25,2,378,4.0,10.3,.389,1.1,3.8,.300,2.9,6.5,.441,0.4,0.7,.571,0.8,2.6,3.3,5.1,0.9,0.6,1.9,3.5,9.5
Austin Rivers,PG,21,NOP,69,4,1339,5.2,12.7,.405,1.0,2.7,.364,4.2,10.1,.416,3.0,4.7,.636,0.7,2.8,3.5,4.3,1.2,0.2,2.1,3.6,14.2
Andre Roberson,SG,22,OKC,40,16,399,3.0,6.1,.485,0.2,1.2,.154,2.8,5.0,.564,0.6,0.9,.700,3.2,5.2,8.5,1.4,1.7,0.9,1.7,6.7,6.8
Brian Roberts,PG,28,NOP,72,42,1667,5.3,12.5,.420,1.4,3.8,.360,3.9,8.7,.447,2.7,2.9,.940,0.4,2.6,2.9,5.1,0.9,0.2,2.1,2.9,14.6
Nate Robinson,PG,29,DEN,44,1,866,6.8,15.9,.428,2.4,6.4,.377,4.4,9.5,.463,3.0,3.5,.835,0.9,2.5,3.4,4.7,1.5,0.2,2.4,3.8,19.0
Thomas Robinson,PF,22,POR,70,0,873,5.8,12.1,.481,0.0,0.0,.000,5.8,12.0,.483,2.4,4.2,.564,4.3,8.3,12.7,1.4,0.9,0.8,2.4,5.4,14.0
Rajon Rondo,PG,27,BOS,30,30,998,5.1,12.6,.403,0.9,3.2,.289,4.1,9.4,.442,1.5,2.4,.627,0.8,5.1,5.9,10.6,1.4,0.1,3.6,2.3,12.6
Derrick Rose,PG,25,CHI,10,10,311,6.7,19.0,.354,1.9,5.4,.340,4.9,13.5,.359,3.1,3.7,.844,1.0,2.7,3.7,5.0,0.6,0.1,3.9,1.7,18.4
Terrence Ross,SG,22,TOR,81,62,2159,5.3,12.5,.423,2.7,6.8,.395,2.6,5.7,.458,1.4,1.6,.837,0.7,3.5,4.2,1.3,1.1,0.5,1.5,3.1,14.7
Ricky Rubio,PG,23,MIN,82,82,2638,3.5,9.1,.381,0.6,1.8,.331,2.9,7.3,.393,3.1,3.9,.802,0.8,3.8,4.7,9.6,2.6,0.2,3.0,3.0,10.7
Brandon Rush,SG,28,UTA,38,0,418,2.6,7.8,.333,1.4,4.0,.340,1.2,3.7,.326,0.3,0.4,.600,0.4,3.4,3.8,2.1,0.4,0.8,1.7,2.7,6.8
Robert Sacre,C,24,LAL,65,13,1089,4.7,9.9,.477,0.0,0.0, ,4.7,9.9,.477,2.1,3.1,.681,2.7,5.7,8.4,1.7,0.8,1.6,1.5,4.4,11.6
John Salmons,SG-SF,34,TOT,78,8,1726,3.1,8.6,.363,1.3,3.4,.387,1.8,5.2,.348,0.8,1.1,.769,0.4,3.0,3.4,3.1,1.0,0.4,1.1,2.6,8.4
John Salmons,SF,34,SAC,18,8,445,3.3,9.5,.350,1.3,3.4,.381,2.0,6.1,.333,0.6,0.6,1.000,0.6,3.1,3.7,3.6,1.0,0.6,1.1,2.6,8.5
John Salmons,SG,34,TOR,60,0,1281,3.1,8.3,.368,1.3,3.4,.388,1.7,4.9,.354,0.9,1.3,.733,0.3,3.0,3.3,2.9,1.0,0.3,1.1,2.6,8.4
Larry Sanders,C,25,MIL,23,20,584,4.7,10.0,.469,0.0,0.1,.000,4.7,9.9,.472,1.6,3.4,.473,3.7,6.5,10.2,1.2,1.1,2.5,1.6,4.6,11.0
Luis Scola,PF,33,IND,82,2,1399,6.8,14.4,.470,0.0,0.2,.143,6.7,14.2,.474,2.5,3.5,.728,2.2,7.8,10.1,2.1,0.7,0.4,2.8,4.2,16.1
Mike Scott,PF,25,ATL,80,6,1482,7.3,15.3,.479,1.5,4.9,.310,5.8,10.4,.558,2.5,3.2,.780,1.5,5.4,6.9,1.8,0.7,0.2,1.9,2.9,18.6
Thabo Sefolosha,SG,29,OKC,61,61,1584,3.2,7.7,.415,1.1,3.5,.316,2.1,4.3,.495,1.2,1.6,.768,1.1,3.9,5.0,2.1,1.8,0.4,1.2,2.0,8.7
Ramon Sessions,PG,27,TOT,83,19,2214,5.4,12.5,.429,0.6,2.0,.282,4.8,10.5,.457,5.3,6.6,.807,0.6,2.7,3.3,5.5,0.8,0.1,2.4,1.5,16.6
Ramon Sessions,PG,27,CHA,55,7,1305,5.2,12.8,.409,0.4,1.9,.221,4.8,11.0,.441,5.0,6.5,.782,0.6,2.6,3.2,5.7,0.9,0.2,2.6,1.4,15.9
Ramon Sessions,PG,27,MIL,28,12,909,5.5,12.0,.461,0.8,2.2,.357,4.8,9.8,.484,5.7,6.7,.841,0.6,2.8,3.4,5.3,0.6,0.1,2.2,1.6,17.5
Mustafa Shakur,PG,29,OKC,3,0,11,0.0,9.8,.000,0.0,3.3,.000,0.0,6.5,.000,3.3,6.5,.500,0.0,0.0,0.0,13.1,0.0,0.0,6.5,6.5,3.3
Tornike Shengelia,SF,22,TOT,26,0,154,3.0,6.5,.464,0.0,1.4,.000,3.0,5.1,.591,0.7,1.9,.375,0.9,2.8,3.7,3.3,0.7,0.2,2.8,4.2,6.8
Tornike Shengelia,SF,22,BRK,17,0,137,2.9,6.3,.458,0.0,1.6,.000,2.9,4.7,.611,0.8,2.1,.375,1.1,2.6,3.7,3.2,0.5,0.3,2.9,4.2,6.6
Tornike Shengelia,SF,22,CHI,9,0,17,4.2,8.5,.500,0.0,0.0, ,4.2,8.5,.500,0.0,0.0, ,0.0,4.2,4.2,4.2,2.1,0.0,2.1,4.2,8.5
Iman Shumpert,SG,23,NYK,74,58,1962,3.4,8.9,.378,1.4,4.2,.333,2.0,4.7,.418,1.0,1.3,.746,1.5,4.2,5.7,2.4,1.7,0.2,1.4,3.8,9.1
Alexey Shved,SG,25,MIN,63,0,664,4.1,12.8,.321,1.6,5.5,.294,2.5,7.3,.341,3.7,4.9,.756,1.1,3.3,4.4,3.7,1.4,0.9,2.6,2.0,13.6
Henry Sims,C,23,TOT,46,25,875,5.3,11.3,.474,0.0,0.0,.000,5.3,11.2,.476,3.7,5.0,.744,4.3,5.5,9.8,2.1,1.2,0.8,1.7,4.8,14.4
Henry Sims,C,23,CLE,20,0,168,3.9,9.6,.400,0.0,0.0, ,3.9,9.6,.400,1.7,3.0,.571,4.7,7.3,12.0,1.1,1.1,1.5,1.7,6.9,9.4
Henry Sims,C,23,PHI,26,25,707,5.7,11.7,.489,0.0,0.1,.000,5.7,11.6,.491,4.2,5.4,.766,4.2,5.0,9.2,2.4,1.2,0.7,1.7,4.3,15.6
Kyle Singler,SF,25,DET,82,36,2337,4.1,9.3,.447,1.4,3.8,.382,2.7,5.5,.492,2.3,2.8,.826,1.8,2.9,4.7,1.2,0.9,0.6,1.2,3.3,12.1
Chris Singleton,SF,24,WAS,25,0,250,3.6,9.6,.373,1.0,2.7,.368,2.6,6.9,.375,2.6,3.6,.720,2.6,5.3,7.9,0.9,1.3,0.4,2.4,3.6,10.8
Peyton Siva,SG,23,DET,24,0,224,2.9,9.2,.316,1.1,4.0,.280,1.8,5.1,.344,1.8,2.4,.733,0.3,1.9,2.3,5.5,1.4,0.2,2.9,4.3,8.7
Donald Sloan,SG,26,IND,48,1,392,4.0,10.7,.376,0.9,3.9,.238,3.1,6.9,.453,1.1,1.8,.600,0.4,3.7,4.0,4.6,0.9,0.1,2.0,1.7,10.1
Chris Smith,PG,26,NYK,2,0,2,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Smith,C,23,HOU,11,0,100,6.5,10.1,.643,0.0,0.0, ,6.5,10.1,.643,0.7,1.8,.400,4.0,5.8,9.7,0.0,0.4,0.7,1.8,6.1,13.7
Ish Smith,PG,25,PHO,70,1,1006,4.3,10.1,.423,0.0,0.8,.043,4.2,9.2,.457,0.8,1.4,.564,1.1,3.5,4.6,6.4,1.8,0.5,2.3,2.4,9.3
J.R. Smith,SF,28,NYK,74,37,2421,5.9,14.2,.415,2.8,7.1,.394,3.1,7.1,.436,1.3,2.1,.652,0.5,3.9,4.4,3.3,1.0,0.3,1.6,2.9,15.9
Jason Smith,PF,27,NOP,31,27,830,5.7,12.2,.465,0.0,0.0, ,5.7,12.2,.465,1.7,2.2,.780,2.2,5.6,7.9,1.3,0.5,1.3,1.2,4.3,13.1
Josh Smith,SF,28,DET,77,76,2730,6.8,16.3,.419,0.9,3.5,.264,5.9,12.8,.462,2.1,4.0,.532,1.3,5.5,6.9,3.3,1.4,1.5,2.6,2.6,16.7
Tony Snell,SG,22,CHI,77,12,1231,3.8,9.8,.384,1.7,5.2,.320,2.1,4.6,.456,0.9,1.2,.756,0.6,3.1,3.6,2.0,0.8,0.4,1.3,2.5,10.1
James Southerland,SF,23,TOT,4,0,30,6.0,18.0,.333,3.6,7.2,.500,2.4,10.8,.222,1.2,2.4,.500,0.0,9.6,9.6,0.0,1.2,2.4,1.2,3.6,16.8
James Southerland,SF,23,CHA,1,0,3,0.0,36.0,.000,0.0,12.0,.000,0.0,24.0,.000,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Southerland,SF,23,NOP,3,0,27,6.7,16.0,.417,4.0,6.7,.600,2.7,9.3,.286,1.3,2.7,.500,0.0,10.7,10.7,0.0,1.3,2.7,1.3,4.0,18.7
Marreese Speights,C,26,GSW,79,3,982,7.1,16.2,.441,0.3,1.1,.258,6.9,15.1,.455,4.0,4.9,.821,3.7,6.9,10.6,1.2,0.4,1.2,2.4,5.4,18.6
Tiago Splitter,C,29,SAS,59,50,1271,5.1,9.8,.523,0.0,0.1,.000,5.1,9.7,.528,3.4,4.9,.699,3.5,6.8,10.3,2.5,0.8,0.9,2.1,3.3,13.7
D.J. Stephens,SG,23,MIL,3,0,15,7.2,16.8,.429,0.0,0.0, ,7.2,16.8,.429,2.4,2.4,1.000,2.4,9.6,12.0,0.0,0.0,0.0,0.0,0.0,16.8
Lance Stephenson,SG,23,IND,78,78,2752,5.6,11.4,.491,1.1,3.2,.352,4.5,8.2,.545,1.8,2.6,.711,1.2,6.1,7.3,4.7,0.7,0.1,2.7,2.6,14.1
Greg Stiemsma,C,28,NOP,55,20,1007,2.5,4.4,.574,0.0,0.0,.000,2.5,4.3,.579,0.7,1.1,.594,2.6,5.5,8.1,1.3,1.3,2.0,1.6,6.0,5.7
Julyan Stone,SG,25,TOR,21,0,120,2.1,5.1,.412,0.6,2.4,.250,1.5,2.7,.556,0.6,0.9,.667,0.6,5.4,6.0,3.6,0.9,0.0,1.5,3.9,5.4
Amar'e Stoudemire,C,31,NYK,65,21,1466,7.6,13.7,.557,0.0,0.0, ,7.6,13.7,.557,3.7,5.0,.739,2.8,5.1,7.9,0.8,0.6,0.9,2.2,3.9,19.0
Rodney Stuckey,SG,27,DET,73,5,1950,6.9,15.7,.436,0.4,1.6,.273,6.4,14.1,.455,4.5,5.4,.836,0.7,2.4,3.1,2.8,1.0,0.2,2.3,2.4,18.7
Jared Sullinger,PF,21,BOS,74,44,2041,6.8,15.9,.427,1.0,3.7,.269,5.8,12.2,.475,2.8,3.6,.778,4.3,6.3,10.6,2.1,0.6,0.9,2.1,4.4,17.3
Jeffery Taylor,SF,24,CHA,26,8,629,4.7,12.5,.376,1.0,3.8,.269,3.7,8.6,.424,1.5,2.7,.553,0.9,2.6,3.4,1.3,0.7,0.3,1.4,3.5,11.9
Tyshawn Taylor,PG,23,BRK,23,3,270,4.1,12.1,.341,0.4,1.6,.250,3.7,10.5,.354,3.2,4.0,.800,0.4,1.6,2.0,4.8,1.6,0.1,4.1,3.9,11.9
Jeff Teague,PG,25,ATL,79,79,2542,6.5,14.7,.438,1.0,3.2,.329,5.4,11.5,.469,4.5,5.3,.846,0.5,2.5,2.9,7.5,1.3,0.2,3.3,2.2,18.5
Marquis Teague,SG,20,TOT,40,3,443,3.1,9.7,.319,0.4,1.5,.278,2.7,8.2,.327,2.1,2.8,.743,0.1,3.2,3.3,4.7,0.8,0.4,3.2,3.7,8.7
Marquis Teague,SG,20,CHI,19,2,242,2.4,9.8,.242,0.3,1.5,.200,2.1,8.3,.250,1.6,2.4,.688,0.1,2.7,2.8,4.2,0.3,0.6,2.5,3.7,6.7
Marquis Teague,SG,20,BRK,21,1,201,3.9,9.5,.415,0.5,1.4,.375,3.4,8.1,.422,2.7,3.4,.789,0.0,3.8,3.8,5.4,1.4,0.2,3.9,3.8,11.1
Garrett Temple,SG,27,WAS,75,0,638,2.9,8.0,.362,0.3,1.6,.207,2.5,6.3,.402,1.7,2.4,.698,1.2,2.7,3.8,4.1,2.0,0.6,2.4,4.1,7.8
Jason Terry,PG,36,BRK,35,0,570,3.5,9.6,.362,2.5,6.5,.379,1.0,3.1,.327,0.6,0.9,.667,0.3,2.1,2.3,3.5,0.8,0.0,1.7,3.0,10.0
Hasheem Thabeet,C,26,OKC,23,0,192,2.4,4.3,.565,0.0,0.0, ,2.4,4.3,.565,0.2,0.9,.200,1.7,5.8,7.5,0.2,0.7,1.7,2.6,8.8,5.1
Adonis Thomas,SF,20,TOT,6,1,37,5.8,13.6,.429,1.0,4.9,.200,4.9,8.8,.556,1.0,1.0,1.000,0.0,2.9,2.9,2.9,0.0,0.0,1.0,5.8,13.6
Adonis Thomas,SF,20,ORL,4,0,24,4.5,13.5,.333,0.0,4.5,.000,4.5,9.0,.500,1.5,1.5,1.000,0.0,4.5,4.5,3.0,0.0,0.0,0.0,3.0,10.5
Adonis Thomas,SF,20,PHI,2,1,13,8.3,13.8,.600,2.8,5.5,.500,5.5,8.3,.667,0.0,0.0, ,0.0,0.0,0.0,2.8,0.0,0.0,2.8,11.1,19.4
Isaiah Thomas,PG,24,SAC,72,54,2497,7.2,15.8,.453,1.8,5.2,.349,5.3,10.6,.504,5.0,5.9,.850,0.7,2.4,3.0,6.5,1.3,0.1,3.1,2.7,21.1
Lance Thomas,SF,25,NOP,5,0,42,1.7,7.7,.222,0.0,0.0, ,1.7,7.7,.222,1.7,3.4,.500,1.7,4.3,6.0,2.6,0.0,0.0,1.7,3.4,5.1
Malcolm Thomas,PF,25,TOT,8,0,63,4.0,9.1,.438,0.6,2.3,.250,3.4,6.9,.500,0.0,1.1,.000,2.9,9.1,12.0,1.1,0.0,1.7,5.1,2.9,8.6
Malcolm Thomas,PF,25,SAS,1,0,15,2.4,9.6,.250,0.0,0.0, ,2.4,9.6,.250,0.0,4.8,.000,2.4,19.2,21.6,0.0,0.0,4.8,2.4,0.0,4.8
Malcolm Thomas,PF,25,UTA,7,0,48,4.5,9.0,.500,0.7,3.0,.250,3.7,6.0,.625,0.0,0.0, ,3.0,6.0,9.0,1.5,0.0,0.7,6.0,3.7,9.7
Hollis Thompson,SF,22,PHI,77,41,1742,3.5,7.7,.460,1.4,3.5,.401,2.1,4.2,.507,1.1,1.5,.712,1.5,3.6,5.1,1.5,1.1,0.2,1.2,3.0,9.5
Jason Thompson,PF,27,SAC,82,61,2007,4.5,8.9,.506,0.0,0.0, ,4.5,8.9,.506,1.5,2.6,.579,2.7,6.7,9.5,1.0,0.6,1.0,1.7,4.5,10.5
Klay Thompson,SG,23,GSW,81,81,2868,7.0,15.8,.444,2.8,6.7,.417,4.2,9.1,.464,1.8,2.3,.795,0.5,2.6,3.1,2.3,0.9,0.5,1.7,2.9,18.7
Tristan Thompson,PF,22,CLE,82,82,2594,5.0,10.6,.477,0.0,0.0,.000,5.0,10.5,.478,3.3,4.7,.693,3.7,6.7,10.5,1.0,0.6,0.5,1.5,2.6,13.3
Marcus Thornton,SG,26,TOT,72,27,1741,5.2,13.2,.394,2.3,6.5,.345,3.0,6.7,.443,1.9,2.3,.804,1.2,2.9,4.1,1.6,1.2,0.2,1.4,2.3,14.5
Marcus Thornton,SG,26,SAC,46,26,1121,4.6,12.0,.381,1.8,5.7,.318,2.7,6.2,.438,1.3,1.7,.808,1.3,2.7,4.0,1.5,1.0,0.3,1.2,2.4,12.3
Marcus Thornton,SG,26,BRK,26,1,620,6.4,15.4,.414,3.0,8.0,.380,3.4,7.5,.450,2.8,3.5,.800,1.0,3.3,4.3,1.7,1.6,0.2,1.7,2.1,18.6
Jamaal Tinsley,PG,35,UTA,8,5,110,1.3,6.5,.200,0.3,4.9,.067,1.0,1.6,.600,0.0,0.0, ,0.7,2.9,3.6,7.5,0.7,0.0,2.9,3.3,2.9
Anthony Tolliver,PF,28,CHA,64,9,1298,3.6,8.5,.420,2.8,6.9,.413,0.7,1.7,.450,0.9,1.1,.805,0.9,3.7,4.7,1.2,0.5,0.4,0.6,2.3,10.9
P.J. Tucker,SF,28,PHO,81,81,2490,3.8,8.9,.431,1.1,2.8,.387,2.8,6.1,.450,2.3,2.9,.776,2.3,5.3,7.6,2.0,1.6,0.3,1.5,2.9,11.0
Ronny Turiaf,C,31,MIN,31,10,606,3.8,6.4,.598,0.0,0.0, ,3.8,6.4,.598,1.2,3.0,.420,3.3,7.1,10.3,1.4,0.5,3.0,1.4,3.9,8.9
Evan Turner,SF,25,TOT,81,56,2457,6.4,15.0,.425,0.7,2.3,.321,5.6,12.7,.444,3.1,3.8,.813,0.9,5.1,6.0,3.8,1.0,0.1,2.8,2.9,16.6
Evan Turner,SF,25,PHI,54,54,1886,6.8,15.9,.428,0.7,2.5,.288,6.1,13.3,.455,3.6,4.4,.829,1.0,5.2,6.1,3.8,1.1,0.1,3.0,2.8,17.9
